locatumId,relatumId,landmarkRelationType,dateStartStamp,dateStartPrec,dateStartCal,dateEndStamp,dateEndPrec,dateEndCal,statement,statementType
http://www.wikidata.org/entity/Q21098250,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098250-C1DFDD7F-2F9E-41FF-BF5E-D50AF7184556,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098268,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098268-19120953-D035-4B04-BB32-11EA81BCE48D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098377,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098377-93F87553-1B6E-4F70-956C-6A8C7081F8C5,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098380,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098380-2FFED2C2-9F2D-410C-80A9-B776BABD4B2A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098540,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098540-0037A667-4A8C-4664-B17B-E336C36B0AAE,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098550,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098550-28E3544B-9284-4029-956C-0ACBE2CB96E4,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098548,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098548-ED01219B-F5E0-4EA7-969C-0C2D947900FF,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098555,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098555-55B0FB1E-F179-4255-A8B0-47089E578F6A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q15971564,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q15971564-F5685EB2-BC64-4CA6-BD49-65C4357B760A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098081,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098081-B9C92041-64A5-423C-8302-410D3E2D3436,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2873900,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2873900-9C3AE577-18C2-4B30-B92B-19625AE3E8A6,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2874023,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2874023-1DB6FB2D-8B93-437D-97F4-0B64BCB6E6AF,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2874023,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q2874023-01D79616-C116-437D-B980-449F4A6EFA6A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3367834,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3367834-B827ED8C-CCFC-48E6-8042-F451690BB0FC,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3367834,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3367834-AD995249-5804-4C40-B36C-29B5AD3B658C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3367847,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3367847-761F5EF1-CA13-427A-9399-260A39F121B9,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389759,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3389759-4EA27671-54F3-4CCA-AFDE-C437A1A9FA86,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389900,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3389900-7D9EAC47-359C-43B8-B5B5-05F30D73D886,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3390009,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3390009-9B9A6437-F7FE-4F90-8E23-7243FAD715CE,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3368106,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3368106-2B5B6FAE-AE5A-4017-A729-97587E51A34B,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2380659,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2380659-D5B3AF82-B419-4A9B-925B-82D100691FF5,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2382324,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2382324-B214FFB3-9F3C-4E42-9642-850BDB386B53,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2389633,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2389633-2025E6E2-0FFC-4810-92F5-B7C4177A0008,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2380659,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q2380659-1DBD1E77-A395-482B-8C78-3142EB2AEDE9,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2307685,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q2307685-d33cdbbc-401c-571d-cc6b-4210398df1ec,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2389633,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q2389633-9F108369-9896-4B5E-94EA-AF926C6EDBAD,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447059,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447059-32F8A16D-46F9-40FC-807C-259452E76F9D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447117,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447117-C42BE8B5-319B-453B-9EE4-759A45364FF7,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447232,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447232-14B4C2E2-3B52-42CC-9E7E-616298D412D7,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447374,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447374-598110D7-3DB0-41DA-BDFE-F79A1DACB96A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447386,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447386-EC1EDA79-2C92-4B63-AB54-0006BC91C7B1,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447117,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447117-A5D7E9DB-C6F9-4F60-8960-20667778D184,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447232,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447232-9EC6BB7D-956E-40E3-B886-14CAE1327CCC,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447374,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447374-602D7DC2-D61D-4D40-8073-DE981A86BCBE,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447386,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447386-2547841E-A4B3-4550-ACBB-E7154ADDE44D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447720,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447720-09C277D5-4839-4F99-9833-C4AAE28AEDD0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447950,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447950-77A727AB-D3E6-4B53-88BE-24BD29A8D35D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447950,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447950-6E3630B2-828B-484B-AA2F-11C358C7D40C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3390606,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3390606-3AA0E879-41CD-4228-82BB-CEAF5F0DA9FE,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3446866,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3446866-927B2290-4645-4440-8092-3973514619F8,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3446879,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3446879-9D39F5AE-8DD9-4EEB-9F68-A458AF375A4E,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447031,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447031-D34CDBD1-E6DD-430B-A7F0-16720BB90AB0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447040,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447040-E22D9C2D-1B03-42AC-A64C-1F045E575D8E,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3446879,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3446879-20C822CA-2AA9-48D5-812A-821D27D49FBE,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447031,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447031-41C91971-39A1-491B-85E4-A1F8F1A03C6A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448428,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448428-DA6557BB-A916-48DD-A26F-245742D58732,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448463,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448463-E571A97D-C3B3-4419-AA0F-EECADA257C33,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448554,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448554-4AA9ECE2-5D8D-4040-8B7C-63FF4F835CD5,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448615,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448615-9CCE4C7D-A824-4FB5-9143-1C7D323CDD17,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448651,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448651-992969BD-B417-49D8-B3CA-B199E2070B20,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448785,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448785-E2598721-59FC-41E0-892C-4E09FD19F67E,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448928,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3448928-398123A7-AFFA-4CE8-98BE-5C677BF952B6,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3448785,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3448785-0BC3E1E1-2059-44CC-BDE8-034E4279F2D8,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449723,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449723-010202BE-DAE2-4851-AEEA-9DD1928BF4F0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449888,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449888-ECF93783-DFF6-49AD-8609-59FFC8030723,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450225,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3450225-1399CC2D-DE0E-41F1-B319-4550520C89AF,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450256,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3450256-947571BF-756D-48CE-AC6F-55D3B8A8F063,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450256,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3450256-073FFA62-B140-4C3C-924B-ABE1185386F5,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3450627,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3450627-7D7BEBED-B767-4A37-A9B6-41097122316F,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q96460316,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q96460316-0a8972b6-4d0b-d4b5-b82a-367bfa6039dd,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q46586348,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q46586348-d099af25-456f-14cc-54ba-ff17d243b9dc,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q88537457,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q88537457-fdd8fd97-4155-9027-3a46-709d9813f33f,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449384,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449384-C1492E7E-755F-4AB6-BAE8-548F3CB70B00,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449445,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449445-3FC8CEAB-F107-4FE5-A664-990B7D350824,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449519,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449519-7E7F87EA-E2ED-4C02-A7ED-F88E2BBBDE66,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449593,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449593-5095D0EB-839B-4484-835F-221F16DE8EFA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449641,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449641-162837E2-75F2-4767-B044-493EA168ED74,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449689,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3449689-277B32DE-0F96-4DA9-93E9-3B93EF8E6568,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449445,http://www.wikidata.org/entity/Q90,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3449445-D05FD09B-7FBF-4260-AC8C-71E599B575B7,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3449445,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3449445-2ED48E48-E506-4862-B91C-E147A11D2ABA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451002,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451002-7DE444DA-DE7C-4B27-8DFE-FF673689A768,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451892,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3451892-2FF304A7-8C35-483A-B37F-6BB90140F1C4,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452268,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3452268-38C8DF81-736D-4E03-871C-2B8E2C8B6673,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451859,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451859-30D80CD1-D763-4E78-ABB6-D4566D6068E5,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451892,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451892-EF7A3920-A6D8-476E-9BE8-AEBE77DC06BD,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452092,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452092-B284D460-CD68-46AA-BF3C-D686267E391C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452268,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452268-084AB26A-84C7-4B81-9728-3C3059787A55,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451569,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3451569-D41E1A5C-44A8-4DFE-9A68-372F45EE790D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451552,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451552-EC1D5163-0482-4AD0-9D8A-DC9823D9B2E1,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3451569,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3451569-E916081C-04C6-491F-B422-3CE13A944528,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098545,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098545-C37C8A62-FD19-4AF6-B12C-2782F34FA6F7,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098545,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098545-DE509241-E2A5-45A5-8CD0-2457DAB193E6,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098612,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098612-DDD8F519-53D9-4511-AE6B-A52F0FF800F6,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098613,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098613-2F137AF8-DE92-4B39-A4CA-A1356D5C03DA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098617,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098617-E1BFC153-D1EA-4963-BB31-E53C81BB6815,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452605,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3452605-0F492AEE-0C1D-46BD-9C1D-B70D040BD8DA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3452605,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3452605-EFF3B8F8-A7F0-4494-AC5A-D26E4A25AA2B,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389879,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3389879-97E8BEDB-D210-4805-B86A-867EE681A704,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389896,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3389896-CC744B82-B749-4A02-8ECF-7812FB1D1E32,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3390339,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3390339-6C589331-DFF8-4B44-8738-06FF59925E63,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389879,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3389879-B1ABF18D-5C74-4B40-A21C-DC0AC1C68B2D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3149263,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3149263-E155C4DE-406A-4EEF-9B09-95EFEECA1F41,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q2922016,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q2922016-281034BE-C496-4BC5-82F1-B196254DA10D,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3149263,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3149263-3ABFCDB3-2C0F-438B-B575-E916FF5E3E5F,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389702,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3389702-9C2236B7-421C-4429-A08C-A2B145DA2551,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389710,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3389710-EBE6D006-79F1-482A-A099-0C569930054B,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3389702,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3389702-8EC3C1FE-7007-4B3E-B83F-1F7FC66ABB14,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3558799,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3558799-0D4674D9-168B-441A-971F-3150D7413E4A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3494793,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3494793-2E745749-091D-439D-82AB-15A18F18319C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3494793,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3494793-5D2AD983-E4FF-49A0-83A9-BCFC78CC2467,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447288,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447288-070E9EE0-49BF-4731-8269-1A96ABAAACE0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447288,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447288-FE161CEB-4FA1-461F-B51C-4B57047F6D4A,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447547,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447547-B8F09408-DF1A-41D4-9B71-B6F508647565,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q18342809,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q18342809-1CA5F249-FC5E-4CC0-B8FF-597968F89023,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098109,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098109-5F2B5691-1C74-40FB-8374-C0932E7547CF,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q18342809,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q18342809-35f85cc5-4d8b-4bee-0399-e125930556ab,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q21098109,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q21098109-CF90F613-31B8-4F29-8F98-881E5CC86FC5,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447749,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447749-62CA8421-FB9D-4352-8520-278EBDA519CA,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447780,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447780-41DA7A3F-99FD-4BF8-BCDB-93E562BB32F8,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447788,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447788-579EAFE6-CB7F-475C-AF57-B0DAA4F6EE75,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447229,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q3447229-5683BD13-898D-423E-93A8-E47AF81C109C,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3412653,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3412653-5D805BFF-7F62-4C14-B4CF-34DA1A61BA61,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3412671,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3412671-25488FD1-C6A1-4785-9BBE-4C1BA3FCADE8,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447088,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447088-57BB745A-3E4D-445F-B1B1-7DF9B92F5CD0,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q3447229,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/q3447229-BAAC6864-B8DD-4AB5-B84E-DE0FE72B2F05,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q101064788,http://www.wikidata.org/entity/Q2378493,Within,,,,,,,http://www.wikidata.org/entity/statement/Q101064788-f32c0633-4899-8e4a-8944-a6ec7a631d36,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q88622933,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q88622933-59028524-491c-70db-ec4b-0acc850cba50,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q101064735,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q101064735-2F46CFDD-75E1-48D0-8328-59C18FBE94DB,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q101064781,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q101064781-2B5FFA4A-F338-43B5-B5AD-6120F0E4EB37,http://wikiba.se/ontology#Statement
http://www.wikidata.org/entity/Q101064788,http://www.wikidata.org/entity/Q175129,Within,,,,,,,http://www.wikidata.org/entity/statement/Q101064788-DF856E96-F144-4FF6-A376-A421FB840350,http://wikiba.se/ontology#Statement
